  day,George Washington University Hospital_admissions,Hadley Memorial Hospital_admissions,Howard University Hospital_admissions,MedStar Georgetown University _admissions,Sibley Memorial Hospital_admissions,Providence Hospital_admissions,United Medical Center_admissions,MedStar Washington Hospital Center_admissions,Other D.C. Hospitals_admissions,Virginia_admissions,Meritus Medical Center_admissions,University of Maryland Medical Center_admissions,Prince George's Hospital Center_admissions,Holy Cross Hospital_admissions,Frederick Memorial Hospital_admissions,Mercy Medical Center_admissions,Johns Hopkins Hospital_admissions,Dorchester (UMSRH)_admissions,St. Agnes Hospital_admissions,Sinai Hospital of Baltimore_admissions,White Oak Medical Center_admissions,Garrett Memorial Hospital (WVU)_admissions,Montgomery Medical Center (MedStar)_admissions,Peninsula Regional Medical Center_admissions,Suburban Hospital_admissions,Anne Arundel Medical Center_admissions,Union Memorial Hospital (MedStar)_admissions,Western Maryland Medical Center (UPMC)_admissions,St. Mary's Hospital_admissions,Johns Hopkins Bayview Medical Center_admissions,Chestertown (UMSRH)_admissions,Carroll Hospital Center_admissions,Harbor Hospital (MedStar)_admissions,Charles Regional (UM)_admissions,Easton (UMSRH)_admissions,UMM Center Midtown Campus (acute) (Formerly Maryland General)_admissions,Calvert Memorial Hospital_admissions,Northwest Hospital_admissions,Baltimore Washington Medical Center_admissions,Greater Baltimore Medical Center_admissions,Howard County General Hospital (JHM)_admissions,Doctors Community Hospital_admissions,Greater Laurel_admissions,Good Samaritan Hospital (MedStar)_admissions,Shady Grove Adventist Hospital_admissions,Fort Washington Hospital_admissions,Atlantic General Hospital_admissions,Southern Maryland Hospital (MedStar)_admissions,St. Joseph's (UM)_admissions,Holy Cross Germantown_admissions,Queenstown Emergency Center_admissions,Franklin Square (MedStar)_admissions,Grace Medical Center_admissions,Union Hospital of Cecil County_admissions,Upper Chesapeake Medical Center (UMUCH)_admissions,Edward McCready Memorial Hospital_admissions,Harford Memorial Hospital (UMUCH)_admissions
5/22/2021,1.135483871,2.206451613,1.209677419,1.077419355,0.580645161,0.812903226,1.087096774,1.55483871,0.077419355,27.92903226,0.541935484,0.751612903,1.090322581,1.993548387,1.567741935,0.525806452,1.193548387,0.151612903,1.161290323,0.522580645,1.019354839,0.064516129,0.777419355,0.8,1.519354839,2.206451613,0.516129032,0.174193548,0.822580645,0.741935484,0.158064516,0.841935484,0.683870968,1.164516129,0.412903226,0.238709677,0.603225806,0.616129032,1.725806452,0.877419355,2.212903226,1.441935484,0.741935484,0.551612903,2.235483871,1.2,0.116129032,1.206451613,0.912903226,1.080645161,0.212903226,1.441935484,0.219354839,0.348387097,1.358064516,0.029032258,0.335483871
5/23/2021,1.003225806,2.151612903,1.241935484,0.906451613,0.603225806,0.822580645,1.022580645,1.512903226,0.087096774,27.03548387,0.522580645,0.770967742,1.070967742,1.996774194,1.490322581,0.461290323,1.141935484,0.122580645,1.122580645,0.496774194,1.006451613,0.061290323,0.858064516,0.774193548,1.551612903,2.05483871,0.603225806,0.170967742,0.629032258,0.596774194,0.138709677,0.838709677,0.635483871,1.187096774,0.270967742,0.219354839,0.590322581,0.574193548,1.774193548,0.84516129,2.132258065,1.429032258,0.64516129,0.512903226,2.212903226,1.125806452,0.148387097,1.032258065,1.009677419,1.067741935,0.212903226,1.332258065,0.164516129,0.329032258,1.280645161,0.035483871,0.322580645
5/24/2021,0.922580645,2.077419355,1.119354839,0.903225806,0.606451613,0.712903226,1.080645161,1.612903226,0.058064516,25.70645161,0.593548387,0.6,1.003225806,1.84516129,1.432258065,0.474193548,1.103225806,0.103225806,1.14516129,0.529032258,0.832258065,0.025806452,0.732258065,0.716129032,1.441935484,2.016129032,0.464516129,0.138709677,0.593548387,0.680645161,0.132258065,0.780645161,0.570967742,1.022580645,0.34516129,0.193548387,0.548387097,0.451612903,1.648387097,0.893548387,2.122580645,1.383870968,0.583870968,0.483870968,2.129032258,0.977419355,0.141935484,1.025806452,0.974193548,1.003225806,0.167741935,1.361290323,0.167741935,0.290322581,1.241935484,0.025806452,0.322580645
5/25/2021,0.987096774,2.019354839,1.070967742,0.825806452,0.512903226,0.696774194,1.087096774,1.409677419,0.1,24.48387097,0.512903226,0.683870968,0.951612903,1.729032258,1.4,0.425806452,1.122580645,0.116129032,1.090322581,0.477419355,0.883870968,0.032258065,0.829032258,0.65483871,1.406451613,1.935483871,0.503225806,0.158064516,0.609677419,0.664516129,0.125806452,0.703225806,0.596774194,0.935483871,0.312903226,0.232258065,0.548387097,0.54516129,1.567741935,0.812903226,2.009677419,1.364516129,0.587096774,0.464516129,2.003225806,0.932258065,0.103225806,0.912903226,0.848387097,0.938709677,0.187096774,1.190322581,0.151612903,0.290322581,1.177419355,0.016129032,0.309677419
5/26/2021,0.912903226,1.751612903,1.141935484,0.809677419,0.451612903,0.641935484,0.838709677,1.396774194,0.061290323,23.17096774,0.438709677,0.596774194,0.887096774,1.625806452,1.422580645,0.451612903,0.974193548,0.161290323,0.964516129,0.416129032,0.838709677,0.032258065,0.677419355,0.741935484,1.316129032,1.893548387,0.451612903,0.122580645,0.619354839,0.64516129,0.14516129,0.674193548,0.516129032,0.948387097,0.358064516,0.161290323,0.516129032,0.525806452,1.477419355,0.793548387,1.851612903,1.35483871,0.551612903,0.403225806,1.929032258,0.932258065,0.119354839,1.022580645,0.896774194,0.916129032,0.232258065,1.122580645,0.177419355,0.283870968,1.164516129,0.016129032,0.358064516
5/27/2021,0.8,1.877419355,1,0.793548387,0.487096774,0.687096774,0.835483871,1.219354839,0.067741935,21.89677419,0.441935484,0.593548387,0.874193548,1.638709677,1.219354839,0.432258065,0.996774194,0.1,0.970967742,0.416129032,0.758064516,0.029032258,0.677419355,0.661290323,1.222580645,1.741935484,0.34516129,0.106451613,0.54516129,0.580645161,0.116129032,0.667741935,0.480645161,0.925806452,0.329032258,0.161290323,0.458064516,0.529032258,1.409677419,0.85483871,1.819354839,1.174193548,0.564516129,0.490322581,1.848387097,0.967741935,0.116129032,0.883870968,0.861290323,0.9,0.216129032,1.193548387,0.196774194,0.25483871,1.006451613,0.022580645,0.283870968
5/28/2021,0.777419355,1.622580645,0.929032258,0.751612903,0.435483871,0.661290323,0.832258065,1.216129032,0.038709677,21.23870968,0.393548387,0.461290323,0.870967742,1.493548387,1.070967742,0.341935484,0.948387097,0.093548387,0.819354839,0.429032258,0.764516129,0.04516129,0.725806452,0.712903226,1.209677419,1.448387097,0.396774194,0.109677419,0.45483871,0.541935484,0.122580645,0.648387097,0.448387097,0.867741935,0.290322581,0.177419355,0.477419355,0.551612903,1.325806452,0.687096774,1.609677419,1.122580645,0.541935484,0.390322581,1.65483871,0.848387097,0.080645161,0.883870968,0.751612903,0.790322581,0.170967742,1.067741935,0.148387097,0.296774194,1,0.019354839,0.290322581
5/29/2021,0.774193548,1.503225806,0.84516129,0.761290323,0.448387097,0.535483871,0.719354839,1.090322581,0.04516129,19.68709677,0.470967742,0.483870968,0.732258065,1.412903226,1.116129032,0.377419355,0.877419355,0.103225806,0.922580645,0.374193548,0.809677419,0.032258065,0.451612903,0.658064516,1.093548387,1.577419355,0.338709677,0.148387097,0.451612903,0.632258065,0.106451613,0.661290323,0.493548387,0.864516129,0.229032258,0.135483871,0.451612903,0.412903226,1.212903226,0.712903226,1.635483871,1.080645161,0.503225806,0.435483871,1.683870968,0.832258065,0.093548387,0.851612903,0.790322581,0.838709677,0.174193548,0.996774194,0.103225806,0.24516129,1.032258065,0.025806452,0.261290323
5/30/2021,0.74516129,1.612903226,0.851612903,0.75483871,0.348387097,0.596774194,0.880645161,1.041935484,0.061290323,18.57096774,0.403225806,0.54516129,0.75483871,1.322580645,1.093548387,0.332258065,0.84516129,0.090322581,0.803225806,0.409677419,0.693548387,0.035483871,0.616129032,0.525806452,1.164516129,1.467741935,0.348387097,0.119354839,0.406451613,0.496774194,0.116129032,0.564516129,0.45483871,0.787096774,0.283870968,0.135483871,0.4,0.45483871,1.177419355,0.648387097,1.5,1.022580645,0.516129032,0.341935484,1.564516129,0.809677419,0.080645161,0.758064516,0.583870968,0.735483871,0.151612903,0.912903226,0.141935484,0.232258065,0.896774194,0.009677419,0.251612903
5/31/2021,0.670967742,1.464516129,0.806451613,0.606451613,0.370967742,0.490322581,0.651612903,0.94516129,0.061290323,17.71935484,0.380645161,0.525806452,0.683870968,1.290322581,0.967741935,0.309677419,0.777419355,0.080645161,0.74516129,0.34516129,0.683870968,0.029032258,0.516129032,0.509677419,1.080645161,1.487096774,0.377419355,0.083870968,0.493548387,0.470967742,0.112903226,0.622580645,0.393548387,0.774193548,0.219354839,0.158064516,0.406451613,0.348387097,1.261290323,0.583870968,1.316129032,0.903225806,0.522580645,0.303225806,1.522580645,0.687096774,0.064516129,0.74516129,0.677419355,0.661290323,0.132258065,0.961290323,0.122580645,0.25483871,0.912903226,0.009677419,0.264516129
6/1/2021,0.758064516,1.429032258,0.783870968,0.667741935,0.341935484,0.435483871,0.629032258,0.983870968,0.05483871,16.38387097,0.312903226,0.425806452,0.622580645,1.209677419,0.851612903,0.325806452,0.748387097,0.087096774,0.709677419,0.329032258,0.622580645,0.048387097,0.474193548,0.535483871,0.964516129,1.261290323,0.361290323,0.119354839,0.422580645,0.461290323,0.074193548,0.522580645,0.383870968,0.764516129,0.232258065,0.129032258,0.374193548,0.338709677,1.029032258,0.512903226,1.293548387,0.893548387,0.409677419,0.293548387,1.370967742,0.725806452,0.074193548,0.716129032,0.638709677,0.616129032,0.148387097,0.861290323,0.112903226,0.196774194,0.796774194,0.016129032,0.206451613
6/2/2021,0.612903226,1.267741935,0.758064516,0.641935484,0.251612903,0.406451613,0.603225806,0.793548387,0.074193548,15.7483871,0.319354839,0.383870968,0.558064516,1.190322581,0.922580645,0.25483871,0.703225806,0.061290323,0.687096774,0.34516129,0.619354839,0.025806452,0.406451613,0.470967742,0.922580645,1.196774194,0.319354839,0.077419355,0.390322581,0.448387097,0.087096774,0.496774194,0.319354839,0.664516129,0.212903226,0.1,0.319354839,0.316129032,0.974193548,0.603225806,1.274193548,0.825806452,0.390322581,0.325806452,1.3,0.616129032,0.083870968,0.641935484,0.567741935,0.567741935,0.109677419,0.880645161,0.112903226,0.219354839,0.806451613,0.016129032,0.225806452
6/3/2021,0.525806452,1.158064516,0.712903226,0.496774194,0.316129032,0.422580645,0.541935484,0.877419355,0.041935484,14.58064516,0.309677419,0.335483871,0.535483871,1.074193548,0.870967742,0.229032258,0.635483871,0.083870968,0.583870968,0.322580645,0.564516129,0.04516129,0.477419355,0.429032258,0.741935484,1.190322581,0.287096774,0.093548387,0.377419355,0.425806452,0.090322581,0.403225806,0.35483871,0.612903226,0.203225806,0.135483871,0.364516129,0.319354839,0.909677419,0.451612903,1.103225806,0.738709677,0.432258065,0.274193548,1.15483871,0.55483871,0.067741935,0.577419355,0.522580645,0.5,0.090322581,0.838709677,0.122580645,0.183870968,0.680645161,0.022580645,0.229032258
6/4/2021,0.461290323,1.080645161,0.538709677,0.538709677,0.287096774,0.390322581,0.612903226,0.8,0.051612903,13.56451613,0.293548387,0.367741935,0.535483871,0.893548387,0.787096774,0.312903226,0.538709677,0.093548387,0.567741935,0.287096774,0.55483871,0.025806452,0.435483871,0.396774194,0.687096774,1.116129032,0.241935484,0.080645161,0.338709677,0.425806452,0.074193548,0.409677419,0.267741935,0.609677419,0.183870968,0.080645161,0.283870968,0.277419355,0.84516129,0.483870968,1.04516129,0.751612903,0.332258065,0.280645161,1.103225806,0.596774194,0.083870968,0.567741935,0.474193548,0.564516129,0.132258065,0.667741935,0.112903226,0.158064516,0.580645161,0.016129032,0.212903226
6/5/2021,0.535483871,1.096774194,0.596774194,0.435483871,0.25483871,0.35483871,0.470967742,0.696774194,0.05483871,12.44193548,0.251612903,0.319354839,0.464516129,0.948387097,0.75483871,0.232258065,0.509677419,0.061290323,0.548387097,0.25483871,0.519354839,0.016129032,0.367741935,0.474193548,0.8,1.012903226,0.264516129,0.093548387,0.348387097,0.319354839,0.112903226,0.348387097,0.270967742,0.5,0.2,0.116129032,0.283870968,0.306451613,0.735483871,0.506451613,0.922580645,0.787096774,0.303225806,0.258064516,1.006451613,0.538709677,0.038709677,0.503225806,0.480645161,0.5,0.090322581,0.703225806,0.119354839,0.135483871,0.677419355,0.009677419,0.141935484
6/6/2021,0.461290323,1.080645161,0.509677419,0.435483871,0.209677419,0.325806452,0.448387097,0.690322581,0.029032258,11.82580645,0.303225806,0.287096774,0.464516129,0.822580645,0.709677419,0.219354839,0.522580645,0.051612903,0.519354839,0.161290323,0.406451613,0.029032258,0.351612903,0.3,0.729032258,0.951612903,0.232258065,0.067741935,0.309677419,0.34516129,0.106451613,0.332258065,0.296774194,0.480645161,0.138709677,0.077419355,0.225806452,0.222580645,0.732258065,0.380645161,0.877419355,0.590322581,0.358064516,0.251612903,0.980645161,0.503225806,0.058064516,0.45483871,0.364516129,0.558064516,0.093548387,0.583870968,0.096774194,0.132258065,0.567741935,0.016129032,0.151612903
6/7/2021,0.393548387,0.816129032,0.496774194,0.4,0.209677419,0.296774194,0.458064516,0.583870968,0.05483871,11.06774194,0.241935484,0.274193548,0.432258065,0.670967742,0.593548387,0.177419355,0.480645161,0.05483871,0.464516129,0.164516129,0.396774194,0.022580645,0.306451613,0.248387097,0.651612903,0.819354839,0.164516129,0.058064516,0.270967742,0.209677419,0.051612903,0.332258065,0.306451613,0.422580645,0.129032258,0.077419355,0.238709677,0.209677419,0.629032258,0.383870968,0.906451613,0.577419355,0.316129032,0.212903226,0.948387097,0.435483871,0.05483871,0.412903226,0.34516129,0.458064516,0.096774194,0.529032258,0.096774194,0.167741935,0.483870968,0.012903226,0.158064516
6/8/2021,0.383870968,0.793548387,0.493548387,0.361290323,0.225806452,0.267741935,0.432258065,0.606451613,0.022580645,9.74516129,0.206451613,0.251612903,0.361290323,0.632258065,0.493548387,0.167741935,0.44516129,0.032258065,0.45483871,0.206451613,0.332258065,0.032258065,0.274193548,0.309677419,0.603225806,0.783870968,0.203225806,0.061290323,0.261290323,0.322580645,0.051612903,0.25483871,0.238709677,0.370967742,0.1,0.106451613,0.241935484,0.219354839,0.64516129,0.374193548,0.812903226,0.516129032,0.251612903,0.216129032,0.709677419,0.467741935,0.051612903,0.419354839,0.361290323,0.403225806,0.093548387,0.483870968,0.070967742,0.122580645,0.509677419,0.006451613,0.138709677
6/9/2021,0.322580645,0.722580645,0.432258065,0.290322581,0.209677419,0.264516129,0.383870968,0.532258065,0.035483871,9.225806452,0.15483871,0.209677419,0.338709677,0.635483871,0.467741935,0.161290323,0.409677419,0.041935484,0.432258065,0.190322581,0.383870968,0.012903226,0.274193548,0.303225806,0.461290323,0.729032258,0.129032258,0.067741935,0.258064516,0.232258065,0.048387097,0.319354839,0.232258065,0.406451613,0.109677419,0.064516129,0.190322581,0.203225806,0.564516129,0.348387097,0.774193548,0.487096774,0.261290323,0.177419355,0.732258065,0.383870968,0.029032258,0.374193548,0.309677419,0.370967742,0.058064516,0.45483871,0.061290323,0.141935484,0.425806452,0,0.161290323
6/10/2021,0.335483871,0.732258065,0.367741935,0.293548387,0.158064516,0.25483871,0.34516129,0.461290323,0.029032258,8.635483871,0.151612903,0.203225806,0.280645161,0.64516129,0.516129032,0.116129032,0.393548387,0.038709677,0.380645161,0.170967742,0.358064516,0.016129032,0.264516129,0.258064516,0.438709677,0.641935484,0.138709677,0.070967742,0.209677419,0.225806452,0.048387097,0.229032258,0.161290323,0.370967742,0.093548387,0.061290323,0.167741935,0.183870968,0.54516129,0.222580645,0.641935484,0.438709677,0.238709677,0.174193548,0.680645161,0.335483871,0.041935484,0.383870968,0.264516129,0.319354839,0.067741935,0.425806452,0.041935484,0.096774194,0.432258065,0.006451613,0.138709677
6/11/2021,0.283870968,0.596774194,0.374193548,0.248387097,0.177419355,0.222580645,0.248387097,0.387096774,0.029032258,7.732258065,0.164516129,0.203225806,0.293548387,0.580645161,0.403225806,0.15483871,0.316129032,0.022580645,0.287096774,0.161290323,0.25483871,0.016129032,0.216129032,0.261290323,0.441935484,0.616129032,0.158064516,0.029032258,0.248387097,0.229032258,0.041935484,0.203225806,0.15483871,0.277419355,0.138709677,0.058064516,0.161290323,0.170967742,0.519354839,0.287096774,0.587096774,0.396774194,0.206451613,0.138709677,0.648387097,0.3,0.029032258,0.303225806,0.293548387,0.277419355,0.064516129,0.374193548,0.061290323,0.080645161,0.335483871,0,0.116129032
6/12/2021,0.341935484,0.638709677,0.309677419,0.267741935,0.161290323,0.203225806,0.312903226,0.364516129,0.032258065,7.1,0.129032258,0.170967742,0.283870968,0.519354839,0.377419355,0.125806452,0.348387097,0.051612903,0.319354839,0.158064516,0.261290323,0.012903226,0.248387097,0.25483871,0.45483871,0.606451613,0.109677419,0.041935484,0.164516129,0.161290323,0.04516129,0.25483871,0.141935484,0.290322581,0.080645161,0.058064516,0.109677419,0.116129032,0.435483871,0.235483871,0.55483871,0.4,0.180645161,0.141935484,0.564516129,0.274193548,0.019354839,0.306451613,0.251612903,0.341935484,0.041935484,0.374193548,0.051612903,0.074193548,0.341935484,0.006451613,0.1
6/13/2021,0.267741935,0.561290323,0.264516129,0.283870968,0.135483871,0.193548387,0.296774194,0.403225806,0.022580645,6.403225806,0.122580645,0.209677419,0.229032258,0.441935484,0.351612903,0.119354839,0.235483871,0.035483871,0.248387097,0.138709677,0.222580645,0.029032258,0.2,0.177419355,0.303225806,0.529032258,0.103225806,0.038709677,0.167741935,0.193548387,0.04516129,0.180645161,0.167741935,0.232258065,0.087096774,0.061290323,0.138709677,0.15483871,0.383870968,0.235483871,0.525806452,0.303225806,0.158064516,0.122580645,0.529032258,0.332258065,0.019354839,0.251612903,0.24516129,0.261290323,0.04516129,0.274193548,0.04516129,0.077419355,0.319354839,0.009677419,0.083870968
6/14/2021,0.25483871,0.506451613,0.270967742,0.229032258,0.138709677,0.135483871,0.248387097,0.309677419,0.022580645,6.080645161,0.112903226,0.122580645,0.209677419,0.438709677,0.390322581,0.129032258,0.235483871,0.019354839,0.2,0.1,0.187096774,0.019354839,0.151612903,0.209677419,0.367741935,0.387096774,0.112903226,0.025806452,0.167741935,0.161290323,0.022580645,0.177419355,0.106451613,0.222580645,0.103225806,0.022580645,0.087096774,0.125806452,0.387096774,0.174193548,0.496774194,0.332258065,0.161290323,0.161290323,0.474193548,0.219354839,0.019354839,0.251612903,0.174193548,0.209677419,0.022580645,0.287096774,0.035483871,0.064516129,0.267741935,0.006451613,0.1
6/15/2021,0.14516129,0.461290323,0.264516129,0.141935484,0.109677419,0.161290323,0.196774194,0.309677419,0.016129032,5.419354839,0.109677419,0.167741935,0.225806452,0.44516129,0.229032258,0.093548387,0.274193548,0.025806452,0.2,0.1,0.206451613,0.016129032,0.219354839,0.196774194,0.332258065,0.464516129,0.119354839,0.019354839,0.138709677,0.158064516,0.038709677,0.164516129,0.148387097,0.235483871,0.1,0.019354839,0.125806452,0.116129032,0.383870968,0.148387097,0.458064516,0.287096774,0.148387097,0.093548387,0.474193548,0.193548387,0.029032258,0.216129032,0.164516129,0.212903226,0.032258065,0.196774194,0.032258065,0.070967742,0.277419355,0.003225806,0.087096774
6/16/2021,0.209677419,0.387096774,0.219354839,0.2,0.122580645,0.167741935,0.24516129,0.235483871,0.029032258,5.135483871,0.112903226,0.135483871,0.193548387,0.367741935,0.251612903,0.103225806,0.187096774,0.012903226,0.238709677,0.077419355,0.183870968,0.009677419,0.14516129,0.151612903,0.3,0.387096774,0.112903226,0.029032258,0.122580645,0.112903226,0.04516129,0.164516129,0.103225806,0.25483871,0.080645161,0.04516129,0.074193548,0.096774194,0.293548387,0.161290323,0.383870968,0.290322581,0.135483871,0.1,0.361290323,0.2,0.032258065,0.180645161,0.2,0.209677419,0.019354839,0.3,0.022580645,0.058064516,0.229032258,0.003225806,0.087096774
6/17/2021,0.135483871,0.358064516,0.212903226,0.209677419,0.077419355,0.129032258,0.170967742,0.261290323,0.012903226,4.587096774,0.093548387,0.148387097,0.190322581,0.306451613,0.270967742,0.093548387,0.129032258,0.025806452,0.232258065,0.103225806,0.187096774,0.006451613,0.125806452,0.164516129,0.264516129,0.3,0.119354839,0.025806452,0.132258065,0.132258065,0.019354839,0.109677419,0.080645161,0.177419355,0.067741935,0.041935484,0.096774194,0.119354839,0.238709677,0.151612903,0.374193548,0.267741935,0.109677419,0.090322581,0.412903226,0.216129032,0.035483871,0.196774194,0.138709677,0.2,0.029032258,0.232258065,0.029032258,0.05483871,0.209677419,0,0.038709677
6/18/2021,0.112903226,0.351612903,0.206451613,0.193548387,0.077419355,0.103225806,0.216129032,0.232258065,0.006451613,4.206451613,0.064516129,0.122580645,0.183870968,0.319354839,0.261290323,0.077419355,0.187096774,0.019354839,0.151612903,0.093548387,0.164516129,0.006451613,0.116129032,0.141935484,0.229032258,0.335483871,0.090322581,0.04516129,0.103225806,0.106451613,0.022580645,0.148387097,0.116129032,0.196774194,0.067741935,0.04516129,0.080645161,0.119354839,0.261290323,0.14516129,0.351612903,0.261290323,0.112903226,0.090322581,0.390322581,0.193548387,0.016129032,0.138709677,0.151612903,0.177419355,0.032258065,0.2,0.022580645,0.04516129,0.190322581,0.012903226,0.067741935
6/19/2021,0.193548387,0.358064516,0.196774194,0.138709677,0.070967742,0.14516129,0.164516129,0.167741935,0.003225806,3.935483871,0.05483871,0.109677419,0.141935484,0.296774194,0.212903226,0.077419355,0.135483871,0.009677419,0.158064516,0.067741935,0.129032258,0.016129032,0.106451613,0.109677419,0.193548387,0.25483871,0.067741935,0.022580645,0.074193548,0.096774194,0.022580645,0.122580645,0.103225806,0.187096774,0.04516129,0.016129032,0.077419355,0.083870968,0.274193548,0.122580645,0.293548387,0.203225806,0.158064516,0.109677419,0.338709677,0.187096774,0.012903226,0.119354839,0.090322581,0.158064516,0.009677419,0.2,0.016129032,0.038709677,0.209677419,0.009677419,0.051612903
6/20/2021,0.119354839,0.283870968,0.138709677,0.119354839,0.051612903,0.112903226,0.14516129,0.183870968,0.006451613,3.651612903,0.051612903,0.083870968,0.177419355,0.309677419,0.193548387,0.041935484,0.148387097,0.019354839,0.183870968,0.038709677,0.161290323,0.003225806,0.116129032,0.077419355,0.229032258,0.329032258,0.083870968,0.012903226,0.080645161,0.122580645,0.025806452,0.135483871,0.067741935,0.148387097,0.048387097,0.035483871,0.04516129,0.103225806,0.225806452,0.109677419,0.24516129,0.222580645,0.077419355,0.070967742,0.280645161,0.141935484,0.019354839,0.138709677,0.109677419,0.14516129,0.032258065,0.2,0.032258065,0.038709677,0.209677419,0,0.035483871
6/21/2021,0.129032258,0.290322581,0.135483871,0.14516129,0.067741935,0.138709677,0.1,0.206451613,0.012903226,3.141935484,0.05483871,0.096774194,0.129032258,0.25483871,0.212903226,0.064516129,0.14516129,0.025806452,0.116129032,0.058064516,0.129032258,0.003225806,0.093548387,0.090322581,0.2,0.209677419,0.070967742,0.022580645,0.109677419,0.090322581,0.035483871,0.106451613,0.077419355,0.125806452,0.064516129,0.016129032,0.064516129,0.087096774,0.193548387,0.087096774,0.229032258,0.158064516,0.074193548,0.058064516,0.287096774,0.14516129,0.009677419,0.14516129,0.138709677,0.138709677,0.025806452,0.148387097,0.012903226,0.022580645,0.190322581,0,0.048387097
6/22/2021,0.116129032,0.287096774,0.141935484,0.138709677,0.061290323,0.096774194,0.103225806,0.167741935,0,3.016129032,0.048387097,0.106451613,0.096774194,0.222580645,0.177419355,0.048387097,0.116129032,0.012903226,0.138709677,0.04516129,0.116129032,0.009677419,0.109677419,0.103225806,0.141935484,0.232258065,0.070967742,0.012903226,0.083870968,0.077419355,0.022580645,0.067741935,0.074193548,0.135483871,0.029032258,0.025806452,0.05483871,0.061290323,0.164516129,0.083870968,0.164516129,0.161290323,0.083870968,0.035483871,0.238709677,0.122580645,0.012903226,0.106451613,0.109677419,0.132258065,0.019354839,0.164516129,0.003225806,0.048387097,0.190322581,0,0.051612903
6/23/2021,0.122580645,0.241935484,0.090322581,0.106451613,0.04516129,0.077419355,0.106451613,0.15483871,0.003225806,2.722580645,0.058064516,0.058064516,0.103225806,0.232258065,0.158064516,0.067741935,0.106451613,0.032258065,0.090322581,0.05483871,0.103225806,0.006451613,0.093548387,0.070967742,0.164516129,0.229032258,0.04516129,0.003225806,0.087096774,0.067741935,0.019354839,0.090322581,0.064516129,0.141935484,0.04516129,0.019354839,0.070967742,0.041935484,0.216129032,0.119354839,0.235483871,0.141935484,0.087096774,0.051612903,0.241935484,0.096774194,0.003225806,0.138709677,0.087096774,0.112903226,0.022580645,0.125806452,0.019354839,0.04516129,0.148387097,0,0.041935484
6/24/2021,0.106451613,0.222580645,0.106451613,0.083870968,0.032258065,0.080645161,0.112903226,0.106451613,0.006451613,2.509677419,0.051612903,0.074193548,0.090322581,0.167741935,0.15483871,0.029032258,0.093548387,0.022580645,0.109677419,0.051612903,0.103225806,0.003225806,0.048387097,0.041935484,0.196774194,0.206451613,0.032258065,0.022580645,0.05483871,0.093548387,0.012903226,0.090322581,0.064516129,0.090322581,0.032258065,0.019354839,0.05483871,0.077419355,0.193548387,0.1,0.161290323,0.1,0.061290323,0.051612903,0.15483871,0.1,0.012903226,0.116129032,0.093548387,0.106451613,0.012903226,0.106451613,0.032258065,0.029032258,0.122580645,0.003225806,0.032258065
6/25/2021,0.080645161,0.196774194,0.112903226,0.061290323,0.083870968,0.077419355,0.1,0.122580645,0.003225806,2.470967742,0.04516129,0.061290323,0.090322581,0.216129032,0.132258065,0.025806452,0.1,0.019354839,0.087096774,0.051612903,0.067741935,0.006451613,0.04516129,0.070967742,0.148387097,0.151612903,0.041935484,0.022580645,0.05483871,0.048387097,0.012903226,0.048387097,0.05483871,0.103225806,0.05483871,0.012903226,0.04516129,0.032258065,0.112903226,0.067741935,0.180645161,0.148387097,0.061290323,0.038709677,0.196774194,0.087096774,0.025806452,0.122580645,0.064516129,0.1,0.016129032,0.122580645,0.032258065,0.025806452,0.087096774,0,0.048387097
6/26/2021,0.074193548,0.222580645,0.112903226,0.074193548,0.032258065,0.04516129,0.083870968,0.141935484,0.006451613,2.003225806,0.035483871,0.077419355,0.070967742,0.161290323,0.116129032,0.029032258,0.112903226,0.009677419,0.1,0.05483871,0.077419355,0,0.038709677,0.070967742,0.135483871,0.161290323,0.035483871,0.012903226,0.067741935,0.074193548,0.003225806,0.058064516,0.04516129,0.074193548,0.038709677,0.016129032,0.032258065,0.041935484,0.161290323,0.05483871,0.151612903,0.106451613,0.064516129,0.041935484,0.190322581,0.077419355,0.012903226,0.058064516,0.090322581,0.070967742,0.016129032,0.103225806,0.006451613,0.022580645,0.093548387,0.003225806,0.029032258
6/27/2021,0.096774194,0.14516129,0.096774194,0.067741935,0.035483871,0.064516129,0.077419355,0.116129032,0.003225806,1.883870968,0.016129032,0.061290323,0.051612903,0.177419355,0.090322581,0.05483871,0.087096774,0.019354839,0.070967742,0.038709677,0.05483871,0,0.048387097,0.077419355,0.122580645,0.14516129,0.029032258,0.006451613,0.048387097,0.038709677,0.006451613,0.074193548,0.05483871,0.074193548,0.012903226,0.009677419,0.041935484,0.025806452,0.132258065,0.080645161,0.151612903,0.05483871,0.025806452,0.04516129,0.174193548,0.064516129,0.009677419,0.061290323,0.096774194,0.051612903,0.012903226,0.083870968,0.009677419,0.012903226,0.061290323,0,0.025806452
