date,JHH_moderate,SH_moderate,BMC_moderate,HCGH_moderate,SMH_moderate,JHH_pessimistic,SH_pessimistic,BMC_pessimistic,HCGH_pessimistic,SMH_pessimistic,JHH_catastrophic,SH_catastrophic,BMC_catastrophic,HCGH_catastrophic,SMH_catastrophic,JHH_moderate_std,SH_moderate_std,BMC_moderate_std,HCGH_moderate_std,SMH_moderate_std,JHH_pessimistic_std,SH_pessimistic_std,BMC_pessimistic_std,HCGH_pessimistic_std,SMH_pessimistic_std,JHH_catastrophic_std,SH_catastrophic_std,BMC_catastrophic_std,HCGH_catastrophic_std,SMH_catastrophic_std
2021-02-27,76.71911145680819,76.7521422599972,47.9547553093259,112.237090223383,23.696830113917795,114.80260901599797,110.969821454483,72.9041409509697,180.44860232987796,37.19059399243449,146.880298835404,146.723190515286,92.50682335326898,240.15528718722203,45.539323210772785,18.558080549715598,31.104262327999,10.389065315148201,32.5472798902648,8.83363579146425,40.85589127429341,53.1265058899843,24.047913078227594,74.51087914447922,17.633134225469398,68.97781243073842,85.123135752938,43.084721561142906,126.592762677428,26.663930909514796
2021-02-28,76.13140226892321,75.13826879271072,46.9463242224317,110.87366247049601,23.024466734382894,110.51469544617001,107.39109912939902,71.3488208358001,172.807997039799,35.47965753855651,142.33352125112302,141.64871391840504,89.798453457057,231.19656603958396,44.04853911079301,17.6512308902111,31.8330806453391,10.816805756311902,34.79279039043949,8.78025895841018,40.7937337350589,53.73932941299471,24.265829889745604,74.85248918976549,17.208421195851706,68.61684999962728,85.01015458321419,42.8615607243264,125.64946421514503,26.456388832848504
2021-03-01,75.1152769899792,73.61713601393531,46.2090821256039,109.873480387264,22.375651720542194,107.26466101736501,103.86595970177402,69.5614892501681,167.54453070031803,34.227555861412384,138.079399730623,136.410093682615,87.13914762813609,222.90582065063097,42.1124917281751,19.0267847804721,32.716438241261,12.5410427427719,36.3073505612556,8.894489140102591,40.61285481616041,53.6524106301995,24.222234850720405,74.91968118177572,16.977306545551603,67.6497387210756,84.2826004760373,42.616135451878215,124.58762779198705,25.847543893155496
2021-03-02,74.37694369973191,71.96702127659572,45.113335528482104,106.49252221881699,21.822509373326202,104.32247135298799,100.53168865639103,67.04100382650527,160.93053481257502,32.5305441797988,133.612399392647,131.300893017877,84.62596152716628,215.27676323283904,40.534113111059014,20.0648655301288,32.95630075498269,12.711525424018102,38.59249985136361,8.606399857652496,41.4223436289469,53.20529897293859,23.930123988271006,73.8781055192537,17.09816619809901,66.92440243789791,83.24469819347749,42.43998081864889,123.280055326049,25.5684732006968
2021-03-03,72.2155420027543,69.8439963475879,43.469473684210506,103.983215400624,21.3072747014115,101.50075448588603,95.901454539385,65.47905408898329,156.045375253575,31.248694254720796,129.008175233928,126.17496689178799,81.83354137855741,207.10751790652498,38.867670443135914,19.961081273902597,33.9102116857682,14.192628224886501,41.3560466901904,9.259400473556699,40.86209887421911,52.14342778922712,24.801276435037902,75.13998277330549,17.140827358535805,66.07084045097992,82.15461193009102,41.85157622871351,121.74583557177596,25.4068846973184
2021-03-04,71.6050598802395,68.466723549488,43.53900447042639,102.75840530861599,20.709794101279897,98.96177327194401,92.49487313505,63.09013236221071,152.386895861913,29.887616869197295,125.06309428265399,121.27752050562498,78.81523312082341,199.633864403112,37.539302015048094,21.602417073508004,34.0036420963063,13.928633387262103,43.48319508593588,9.652045341070103,40.48943125460611,51.55035618331378,24.23127691432351,76.58246011621638,16.7333266138327,65.427701190288,81.3792308606057,41.0686374451808,120.40584631159098,25.246867309066204
2021-03-05,71.29631122757509,69.0732289886593,42.98653913043481,99.86818622696399,20.423945868945903,96.920408289943,90.64549779735599,61.636234740792915,147.327762130415,28.697142631808696,120.76025332688403,116.90593816725399,76.01585495732871,192.57296517495598,36.25328582958531,22.9314244842485,34.98951970546409,14.226271653000598,45.168024314588116,8.888597158529501,40.6702827507712,52.53149332446951,24.442387385990802,75.79960104667322,15.928491292986,65.0227197022717,80.53848321459849,40.423775094971894,118.89965184215302,25.3012203444781
2021-03-06,69.26413380136282,67.07384938898589,43.528188685874895,98.575081859856,20.1317373853211,94.60789567430004,87.0307351910509,60.2772634725755,142.579331312079,27.621316972247996,116.62275449101801,112.251860109086,73.18678030758042,185.67900324244903,34.687502785742105,23.210483760378196,35.5813757751368,13.964621193023499,45.0520825403238,9.471316842666798,40.75990180277929,52.67194936799331,24.685234400080198,74.86615317380739,15.288927640398501,64.0403588742268,79.8109712251799,40.01118826952161,118.21162958520603,25.018247344132806
2021-03-07,68.5282513089005,65.24049084723801,43.3182876955903,96.299450305386,19.3089628123184,92.36139249082296,84.28572175104479,58.016902527202404,138.392425674286,26.6135462884307,112.89132405909598,107.89856774870701,70.99344982961131,179.057292419817,33.48193705907051,24.120697030764294,36.225316050899494,13.5196187204279,45.2777319087361,9.900080678741299,41.551683900155105,51.775673208110504,24.714500203622805,74.6492652800049,15.387565170754097,63.5527087614003,78.9791335233608,39.759683279121006,117.44690360084999,24.8203039074766
2021-03-08,67.25947244767191,65.41200114025091,42.060623853211005,94.71411331444759,18.451401311866398,89.79786667154198,80.9450180459669,56.15231477356071,134.94064910464297,25.5993982744123,110.25760985699002,103.46602713879801,68.73833531106922,172.82719614807897,32.479615872083606,24.558654013548697,36.58201072495049,14.008855922363898,47.59665064120231,9.7506955175305,40.224444987463094,51.346139013506885,24.521613801151396,74.8503058888558,15.355918401120803,63.1797461442351,78.21341733148309,39.5214680534216,116.11621738935,24.4525351918822
