,county_name,state,fips,forecasted_hospitalizations_2021-02-02,forecasted_hospitalizations_2021-02-03,forecasted_hospitalizations_2021-02-04,forecasted_hospitalizations_2021-02-05,forecasted_hospitalizations_2021-02-06,forecasted_hospitalizations_2021-02-07,forecasted_hospitalizations_2021-02-08,forecasted_hospitalizations_2021-02-09,forecasted_hospitalizations_2021-02-10,forecasted_hospitalizations_2021-02-11,forecasted_hospitalizations_2021-02-12,forecasted_hospitalizations_2021-02-13,forecasted_hospitalizations_2021-02-14,forecasted_hospitalizations_2021-02-15,forecasted_hospitalizations_2021-02-16,forecasted_hospitalizations_2021-02-17,forecasted_hospitalizations_2021-02-18,forecasted_hospitalizations_2021-02-19,forecasted_hospitalizations_2021-02-20,forecasted_hospitalizations_2021-02-21,forecasted_hospitalizations_2021-02-22,forecasted_hospitalizations_2021-02-23,forecasted_hospitalizations_2021-02-24,forecasted_hospitalizations_2021-02-25,forecasted_hospitalizations_2021-02-26,forecasted_hospitalizations_2021-02-27
10,"Cherokee County, Alabama",Alabama,01019,0.6537300201778403,0.6824558399726055,0.6770153437993546,0.6722277071668937,0.6696162690037333,0.63994505672922,0.6203135311476634,0.6154056497522743,0.6395182844339689,0.6514679087010032,0.6446395519769835,0.6265017294288063,0.521988381868476,0.5039951136929182,0.5005066229241876,0.5216211723138727,0.520519543650063,0.5122573286714907,0.5065655805751407,0.4720243611224937,0.45417544293703055,0.44339540324085985,0.46106759946409054,0.4612443214263229,0.46018398965292906,0.446929842485506
11,"Chilton County, Alabama",Alabama,01021,1.266681147694296,1.3223409051828603,1.31179928444639,1.3025226581982958,1.29746268024479,1.294872104753104,1.2551494526566433,1.2452187896325284,1.2940085688379637,1.3181875744618963,1.304370999819649,1.26767072342618,1.176976228017304,1.1364051163937738,1.1285392886300283,1.176148246147436,1.173664300537832,1.155034708465803,1.1422009894828498,1.115838357518895,1.0736445446737402,1.0481611527573598,1.089937205079295,1.0903549656025144,1.0878484024631982,1.056516363221747
12,"Choctaw County, Alabama",Alabama,01023,0.1752435936443118,0.1829440444968581,0.18148562577478497,0.1802022172993606,0.17950217631276547,0.1949123273470462,0.18893302287357894,0.18743819675521214,0.1947823424671882,0.19842191910321172,0.196342161025484,0.1908178036315197,0.20400921285633272,0.1969768868415875,0.1956134766958716,0.20386569599888893,0.2034351454265576,0.20020601613407255,0.19798150484369395,0.20769071889389723,0.19983719489229348,0.19509397742597837,0.20286974376419986,0.20294750142758208,0.2024809554472888,0.19664913069362266
13,"Clarke County, Alabama",Alabama,01025,2.914431891426594,3.0424961423148456,3.018241549343586,2.9968975075288773,2.9852553029026727,2.9666407950204685,2.8756334748664565,2.8528816448279533,2.9646623750171206,3.020058135110867,2.988403415057298,2.9043205649150035,2.8723071299329104,2.7732968947118675,2.7541010327812567,2.8702865128875827,2.8642246617516007,2.818760778231734,2.787441214029159,2.6394028859432774,2.5395976850895625,2.479319296455141,2.578136327003373,2.579124497308855,2.5731954754759614,2.4990827025647877
14,"Clay County, Alabama",Alabama,01027,0.4655766320174115,0.4860347263670447,0.4821600872856748,0.4787504048940693,0.47689057813501173,0.5066841867924717,0.4911406905654269,0.4872548165086657,0.5063462847005794,0.5158075432735633,0.5104011098032868,0.4960402708978649,0.4801096578217214,0.46355997563159523,0.4603513637784075,0.4797719092055964,0.47875866335722134,0.4711593194944083,0.4659242159444704,0.4277720772672599,0.41159649516168395,0.4018270841870293,0.41784251201433215,0.4180026662926052,0.41704174062296695,0.4050301697524898
15,"Cleburne County, Alabama",Alabama,01029,0.6976782568284514,0.7283352241724446,0.7225289803572944,0.7174194857999623,0.7146324887686901,0.6824128064892827,0.6614785023222224,0.6562449262804574,0.6819577129204336,0.6947003328482095,0.6874188357466233,0.6680773590705349,0.6670682473161611,0.6440739848339297,0.6396159135363543,0.6665989766532585,0.6651911646645505,0.6546325747492401,0.6473588794742485,0.6357578113868587,0.6117175497058132,0.5971981837400332,0.621000423028197,0.6212384454210786,0.6198103110637889,0.6019586315976659
16,"Coffee County, Alabama",Alabama,01031,3.2561840145315766,3.3992653360755734,3.372166600934665,3.3483197140106657,3.3353123211430296,3.1448664132663904,3.0483916850168047,3.0242730029544087,3.1427691365653128,3.2014928841954955,3.167936456978248,3.078802197182435,3.0474825344792125,2.942433892770116,2.9220673193775357,3.045338684648415,3.038907135156021,2.9906705139630687,2.9574408415857008,2.8345289820194743,2.7273453701947017,2.6626107135480575,2.7687331014933765,2.7697943253728297,2.7634269820961106,2.683835191137121
17,"Colbert County, Alabama",Alabama,01033,2.6414369254212255,2.757505392184075,2.7355227280244447,2.71617798356397,2.705626304767347,2.656656260852302,2.575158302866836,2.5547838133704697,2.654884566113487,2.7044920188002926,2.676144902979261,2.6008478765796457,2.489368000548427,2.4035579182221007,2.386921269607813,2.487616774378502,2.482363095868727,2.442960507045414,2.415816501411576,2.503771527050228,2.4090950297712785,2.3519141749790418,2.445653281195823,2.446590672257991,2.440966325884984,2.3706619962223985
18,"Conecuh County, Alabama",Alabama,01035,0.42986868973878994,0.4487577267046755,0.44518025758234864,0.4420320847547011,0.44031489957598424,0.431999523421327,0.4187471205687888,0.41543401985565426,0.4317114277071414,0.43977810770433856,0.43516857627736877,0.4229245084244802,0.42177857789945616,0.40723960476046683,0.40442082425392806,0.4214818641619258,0.4205917229493346,0.4139156638549007,0.40931660092317956,0.41154623985367417,0.3959842143107235,0.38658536720062464,0.40199331328275395,0.40214739274357525,0.4012229159786475,0.3896669564170505
19,"Coosa County, Alabama",Alabama,01037,0.4463492784827691,0.4659624957796151,0.46224787129157613,0.4589790017421018,0.4571959819878431,0.4554300060475685,0.4414588288030282,0.43796603449189325,0.455126284803122,0.4636304796476248,0.45877093973648037,0.4458627868475029,0.4292569214792337,0.4144601651285602,0.4115914062442459,0.4289549468598322,0.4280490230016277,0.4212545940650939,0.4165739874643707,0.3908951740545651,0.3761140386822284,0.36718681830883704,0.3818216058062,0.38196795368117364,0.38108986643133186,0.3701137758083097
20,"Covington County, Alabama",Alabama,01039,1.9511538045676362,2.0368902566991034,2.020652292280265,2.0063628835916876,1.9985686606706448,2.0209917730644142,1.9589940261081202,1.9434945893690465,2.019643995956669,2.0573817549735436,2.035817321249615,1.9785367941704302,1.8629129114424423,1.798697130464124,1.7862471321111846,1.8616023853000279,1.8576708068727839,1.828183968668454,1.8078708134610264,1.8210382143401205,1.752178289350097,1.7105896217818655,1.7787677653363436,1.7794495467718885,1.77535885815862,1.7242252504927609
21,"Crenshaw County, Alabama",Alabama,01041,0.7855747301296737,0.8200939925721227,0.8135562534731741,0.8078030430660992,0.8046649282986039,0.79956521962049,0.7750370434934193,0.7689049994616517,0.7990319984003363,0.8139621925646402,0.8054306530421809,0.782768751185648,0.7194166523746042,0.6946179074105834,0.6898099874685794,0.7189105555386038,0.7173922650306026,0.706005086220593,0.6981605852625863,0.7154119223262796,0.688359655701437,0.6720211580369283,0.6988055804377623,0.6990734246617707,0.6974663593177206,0.6773780425170951
22,"Cullman County, Alabama",Alabama,01043,3.335206324662964,3.481759998050284,3.454003620514807,3.4295780082835874,3.416254947066558,3.4757093338109635,3.3690853729204644,3.3424293826978393,3.473391421617692,3.5382929630293005,3.5012063679369527,3.402695099722904,3.0133122568916137,2.9094414861651354,2.889303275514083,3.0111924452441343,3.0048330103016974,2.9571372482334164,2.924280167697489,2.8232957099639155,2.7165368680671143,2.652058755634393,2.757760579294592,2.758817597531194,2.752475488111582,2.6731991203664327
23,"Dale County, Alabama",Alabama,01045,2.194031198942047,2.290440026591964,2.272180778930995,2.2561126409893424,2.2473482021120774,2.1808372290578593,2.1139359202638204,2.0972105930653107,2.179382852779728,2.2201053885674042,2.196835368117304,2.135024376296724,2.031233167707283,1.9612152815182875,1.9476403852163393,2.029804231254446,2.0255174218959366,1.9933663517071118,1.9712178366881439,1.8834452813154503,1.8122255233922526,1.7692116101911137,1.8397262219962598,1.8404313681143112,1.8362004914060024,1.7833145325521431
24,"Dallas County, Alabama",Alabama,01047,1.269005333286396,1.324767218770352,1.3142062556105119,1.3049126080298525,1.299843345713129,1.332045466612045,1.291182451297504,1.280966697468869,1.3311571401921636,1.3560302799488406,1.3418170572307395,1.304063184385783,1.2921427191458787,1.247601746062412,1.2389662512809236,1.291233719695196,1.288506721343147,1.2680542337027796,1.253964742217193,1.1907268378892906,1.1457012255243266,1.1185075388484575,1.1630873530711938,1.1635331512134213,1.1608583623600572,1.1274235016930048
25,"DeKalb County, Alabama",Alabama,01049,2.9679850011112228,3.0984024512266286,3.0737021765835597,3.051965934897659,3.0401098030689857,2.8747399837580874,2.7865518948932175,2.7645048726770005,2.87282285139146,2.9265025576570327,2.895828439790991,2.814350314209318,2.5210071464628703,2.4341064428563417,2.4172583472591573,2.5192336627157985,2.513913211474583,2.474009827165462,2.446520829085846,2.5611860286675308,2.464338485090061,2.40584640431555,2.501735061322945,2.5026939478930195,2.4969406284725753,2.425024135717029
26,"Elmore County, Alabama",Alabama,01051,4.895896949757863,5.111029572050818,5.070284757222607,5.034429320173781,5.01487180905624,4.80032012805122,4.653061224489796,4.61624649859944,4.797118847539015,4.8867547018807524,4.835534213685475,4.699479791916766,4.249770079228072,4.103277828871284,4.074876270128641,4.246780441465689,4.237811528178539,4.170544678524911,4.124205293207968,4.061451918754457,3.907873991463479,3.8151190056738793,3.967176359427322,3.9686969329648565,3.95957349173965,3.845530476424568
27,"Escambia County, Alabama",Alabama,01053,2.196355384534147,2.2928663401794553,2.2745877500951166,2.258502590820899,2.249728867580416,2.142424755136954,2.0767018216682644,2.0602710883010924,2.140995995713722,2.181001259564228,2.15814110879251,2.097418833305134,1.9704860075515507,1.9025621142205442,1.889393196125757,1.9690998056468363,1.9649411999326933,1.9337516570766187,1.9122655275535452,1.767368136741337,1.7005376680738433,1.660174711749912,1.7263434926088161,1.7270051804174054,1.723035053565871,1.6734084679216927
